x,y,dtw,domain
-63.90629959106445,20.44447898864746,38,image
-63.73887634277344,31.88569450378418,39,image
-62.21574401855469,25.30522918701172,52,image
-30.80413055419922,49.84199142456055,0,image
-30.8359375,50.00606155395508,0,image
-26.40024185180664,50.391414642333984,0,image
-23.433700561523438,50.444942474365234,0,image
-21.518310546875,48.40717315673828,0,image
-16.14739227294922,43.39013671875,0,image
-15.805061340332031,43.0131721496582,0,image
-16.664716720581055,37.99302673339844,0,image
-19.622411727905273,30.744253158569336,0,image
-21.255882263183594,30.33165740966797,0,image
-23.253013610839844,22.705659866333008,0,image
-29.791149139404297,21.710371017456055,0,image
-29.71939468383789,21.776832580566406,0,image
-36.14522933959961,18.383407592773438,1,image
-51.97970199584961,-3.7056238651275635,2,image
-53.85265350341797,-2.3728084564208984,3,image
-57.03767776489258,-8.063231468200684,4,image
-58.4661865234375,-8.33243465423584,5,image
-61.31169509887695,-17.815956115722656,6,image
-60.49980926513672,-23.750633239746094,6,image
-60.060482025146484,-24.88027572631836,6,image
-68.21302032470703,-21.474349975585938,7,image
-57.44295120239258,-46.305335998535156,8,image
-51.10496139526367,-54.792510986328125,9,image
-40.48870086669922,-50.02616882324219,10,image
-38.05518341064453,-54.406768798828125,11,image
-29.029008865356445,-60.47772216796875,12,image
-25.841129302978516,-63.436424255371094,13,image
-16.422534942626953,-68.7120361328125,14,image
-15.289569854736328,-70.01680755615234,14,image
-10.45075511932373,-71.41815185546875,15,image
3.331815481185913,-54.6041145324707,16,image
17.761703491210938,-58.59568405151367,18,image
20.022111892700195,-49.912071228027344,20,image
26.34493064880371,-46.280662536621094,21,image
29.66551971435547,-44.54467010498047,22,image
29.62380599975586,-34.332923889160156,23,image
29.357633590698242,-34.382938385009766,23,image
23.780029296875,-27.886377334594727,24,image
30.309438705444336,-30.365009307861328,25,image
23.557607650756836,-23.112577438354492,25,image
20.908472061157227,-20.086551666259766,26,image
-24.22220230102539,-0.30516958236694336,27,image
-30.064523696899414,3.03365421295166,28,image
-30.060638427734375,3.357212781906128,30,image
-43.73221206665039,7.283507823944092,31,image
-43.5970344543457,6.969895839691162,32,image
-56.556026458740234,12.512225151062012,33,image
-58.356014251708984,16.0504093170166,35,image
-67.23023986816406,25.778526306152344,39,image
-68.23211669921875,32.69312286376953,40,image
-68.53440856933594,32.54125213623047,52,image
-29.44806671142578,31.535327911376953,0,image
-29.187908172607422,31.168249130249023,0,image
-32.90743637084961,26.10343360900879,1,image
-38.120628356933594,21.501712799072266,2,image
-40.20818328857422,16.68611717224121,3,image
-64.5848159790039,-5.148773670196533,3,image
-64.57600402832031,-5.046634197235107,4,image
-66.7795181274414,-13.190759658813477,5,image
-66.5854263305664,-13.988929748535156,6,image
-64.78522491455078,-18.419912338256836,6,image
-67.74518585205078,-21.159439086914062,7,image
-56.97522735595703,-41.22743606567383,7,image
-58.76991271972656,-34.16376495361328,7,image
-56.92210388183594,-42.214969635009766,8,image
-45.892093658447266,-54.14155960083008,9,image
-44.42424774169922,-53.019351959228516,10,image
-41.777042388916016,-60.76766586303711,11,image
-41.821537017822266,-63.22074890136719,11,image
-31.459701538085938,-71.06410217285156,12,image
0.5256373882293701,-49.888912200927734,16,image
10.751618385314941,-49.32829666137695,17,image
10.883973121643066,-49.22541046142578,18,image
19.93429183959961,-42.320655822753906,19,image
20.84400749206543,-42.85581970214844,20,image
26.28546142578125,-44.717369079589844,21,image
30.492116928100586,-34.08431625366211,23,image
16.924049377441406,-22.23238182067871,24,image
16.50912857055664,-22.559476852416992,26,image
-25.068191528320312,-6.697540760040283,27,image
-28.895095825195312,-5.389197826385498,28,image
-22.22745132446289,-4.831968307495117,29,image
-30.055877685546875,0.9928367733955383,30,image
-46.54456329345703,5.766260147094727,31,image
-46.015625,5.678443908691406,31,image
-55.4752197265625,7.748010158538818,32,image
-58.0485725402832,12.774229049682617,34,image
-63.710487365722656,14.656466484069824,37,image
-65.42097473144531,25.723487854003906,38,image
-60.52775192260742,32.89556121826172,39,image
-60.34583282470703,37.78785705566406,41,image
-46.059112548828125,48.49061965942383,42,image
-42.25274658203125,52.977420806884766,43,image
-37.00758361816406,62.89923858642578,43,image
-40.130184173583984,61.01982879638672,43,image
-43.51425552368164,52.833343505859375,44,image
-43.29426193237305,52.36948013305664,46,image
-36.130287170410156,62.273216247558594,47,image
-30.508026123046875,65.37252807617188,48,image
-30.901582717895508,64.97723388671875,50,image
-30.19342041015625,64.94786834716797,52,image
-28.17645263671875,64.21224975585938,52,image
-28.117902755737305,64.43383026123047,52,image
-30.01245880126953,60.37688064575195,52,image
-13.915420532226562,45.52720642089844,0,image
-13.125177383422852,43.72349548339844,0,image
-14.099754333496094,46.09512710571289,0,image
-13.427461624145508,44.42845916748047,0,image
-13.172059059143066,37.31480407714844,0,image
-13.277962684631348,37.25211715698242,0,image
-16.47831153869629,31.31464958190918,0,image
-16.812076568603516,30.692602157592773,0,image
-16.968395233154297,30.38578987121582,0,image
-21.522624969482422,23.97563934326172,0,image
-27.910266876220703,19.37221336364746,1,image
-51.68075180053711,0.6181933879852295,2,image
-52.153465270996094,-1.6843810081481934,2,image
-60.239837646484375,-7.00657844543457,3,image
-60.11738204956055,-7.272472381591797,4,image
-61.308170318603516,-15.558988571166992,5,image
-59.94674301147461,-23.779909133911133,6,image
-46.50250244140625,-32.1578369140625,7,image
-46.33163070678711,-32.42890167236328,7,image
-41.9270133972168,-39.648990631103516,8,image
-50.5723991394043,-40.6545295715332,9,image
-46.007545471191406,-49.496761322021484,10,image
-35.206729888916016,-60.383663177490234,11,image
-29.22136878967285,-68.65641021728516,12,image
-26.36345863342285,-71.29928588867188,13,image
-8.973723411560059,-71.73171997070312,15,image
8.663265228271484,-57.765113830566406,16,image
20.0218505859375,-52.865020751953125,18,image
24.403234481811523,-41.15513610839844,22,image
24.365055084228516,-41.03243637084961,23,image
30.974027633666992,-33.66587448120117,23,image
37.45486831665039,-34.57648468017578,23,image
28.288049697875977,-26.452394485473633,24,image
28.21282386779785,-26.369651794433594,25,image
18.829757690429688,-24.60883903503418,26,image
17.273460388183594,-24.4340763092041,26,image
17.74687385559082,-24.58571434020996,26,image
-30.35108184814453,-4.21169900894165,27,image
-39.49131393432617,1.2997593879699707,31,image
-51.91375732421875,7.288198947906494,32,image
-52.04713439941406,10.379317283630371,34,image
-57.2105598449707,12.74396800994873,35,image
-59.884056091308594,22.84348487854004,37,image
-63.94694137573242,28.718414306640625,39,image
-65.19746398925781,34.011966705322266,39,image
-65.24534606933594,33.51211929321289,40,image
-59.23196792602539,40.620948791503906,41,image
-53.01585006713867,49.950782775878906,42,image
-53.17770767211914,50.274959564208984,43,image
-52.57787322998047,48.47934341430664,44,image
-52.564186096191406,48.739498138427734,45,image
-52.79744338989258,48.883827209472656,46,image
-44.47304916381836,50.39262390136719,47,image
-46.14962387084961,56.45196533203125,0,image
-46.044002532958984,56.49811553955078,0,image
-38.88301086425781,60.780757904052734,0,image
-38.856536865234375,61.17874526977539,0,image
-38.80308151245117,61.55730056762695,0,image
-38.70236587524414,61.76252365112305,0,image
-28.288827896118164,56.451438903808594,0,image
-28.14377212524414,56.417030334472656,0,image
-28.204206466674805,56.40849685668945,0,image
-28.150447845458984,56.417327880859375,0,image
-21.98806381225586,54.417198181152344,0,image
-19.47032928466797,53.77865219116211,0,image
-19.44664764404297,53.77019119262695,0,image
-15.00643539428711,45.35737991333008,0,image
-15.078274726867676,45.44004440307617,0,image
-19.42916488647461,53.802799224853516,0,image
-21.589916229248047,37.980987548828125,0,image
-32.05369186401367,31.6497745513916,1,image
-39.43157958984375,25.083908081054688,2,image
-71.5799560546875,-5.70805025100708,3,image
-71.7339859008789,-3.953258991241455,3,image
-71.61026763916016,-3.8252646923065186,3,image
-71.50682067871094,-3.9694058895111084,4,image
-70.82861328125,-6.0874342918396,5,image
-73.15629577636719,-12.553435325622559,6,image
-54.59184265136719,-55.45640182495117,7,image
-54.56482696533203,-55.76041793823242,11,image
-54.02079772949219,-58.10977554321289,12,image
-1.7434043884277344,-50.150211334228516,13,image
-1.7126773595809937,-50.11769485473633,15,image
4.6871795654296875,-49.487548828125,16,image
19.468708038330078,-42.34066390991211,18,image
18.869789123535156,-42.629241943359375,19,image
19.155611038208008,-42.62908935546875,20,image
19.354787826538086,-42.43846130371094,22,image
19.566022872924805,-42.14828109741211,23,image
16.511722564697266,-32.486000061035156,24,image
16.328115463256836,-32.466773986816406,25,image
-20.709766387939453,-4.928973197937012,26,image
-32.2821159362793,0.635510265827179,28,image
-29.571544647216797,-0.9307891726493835,29,image
-47.567562103271484,6.203857898712158,31,image
-52.14585876464844,14.70120906829834,32,image
-52.47004699707031,14.383092880249023,33,image
-48.05000686645508,7.760409355163574,34,image
-52.855003356933594,13.646428108215332,34,image
-52.65831756591797,14.111265182495117,34,image
-57.420249938964844,21.801544189453125,35,image
-58.35231018066406,22.557039260864258,35,image
-57.726715087890625,22.601200103759766,35,image
-50.83262634277344,19.130706787109375,36,image
-56.593597412109375,25.400102615356445,38,image
-34.587303161621094,46.42436599731445,0,image
-34.93262481689453,46.13654327392578,0,image
-43.22575378417969,45.8350830078125,0,image
-50.688655853271484,42.86845779418945,0,image
-50.98680114746094,42.653385162353516,0,image
-52.213741302490234,41.607215881347656,0,image
-52.25977325439453,41.575050354003906,0,image
-52.145320892333984,41.745975494384766,0,image
-42.94355010986328,46.30548095703125,0,image
-34.86854934692383,46.155174255371094,0,image
-24.81447410583496,49.091331481933594,0,image
-20.54388427734375,48.99062728881836,0,image
-14.99280834197998,40.512451171875,0,image
-14.013185501098633,39.508853912353516,0,image
-13.528281211853027,37.45732498168945,0,image
-17.0948543548584,31.522323608398438,0,image
-19.184072494506836,26.51531410217285,0,image
-22.89361000061035,22.830053329467773,0,image
-23.68682861328125,18.456655502319336,0,image
-23.68575668334961,18.63812255859375,0,image
-27.085926055908203,15.235389709472656,1,image
-48.975746154785156,-3.905059576034546,2,image
-52.14866256713867,-2.237478256225586,2,image
-53.05571746826172,0.39772695302963257,2,image
-57.08184814453125,-4.387441635131836,3,image
-58.912410736083984,-11.205050468444824,4,image
-59.00672912597656,-11.74831485748291,5,image
-61.09429931640625,-23.87762451171875,6,image
-60.96723175048828,-29.58698844909668,7,image
-60.91413879394531,-30.865482330322266,7,image
-57.864742279052734,-40.217079162597656,8,image
-52.62137222290039,-48.53525161743164,9,image
-52.6699333190918,-48.574615478515625,9,image
-51.29388427734375,-49.62423324584961,10,image
-42.2821159362793,-64.8758316040039,11,image
-40.97966766357422,-65.70814514160156,12,image
-32.483028411865234,-72.48680877685547,13,image
-30.139196395874023,-72.71537017822266,14,image
1.8861963748931885,-50.94369888305664,15,image
12.160737037658691,-51.45701599121094,16,image
17.28457260131836,-53.76776123046875,18,image
21.749370574951172,-50.72896194458008,20,image
25.039525985717773,-45.25132751464844,21,image
26.51950454711914,-37.864707946777344,23,image
25.136878967285156,-36.1956672668457,23,image
24.89374351501465,-35.04247283935547,23,image
18.3962345123291,-28.307941436767578,24,image
18.08280372619629,-27.648622512817383,25,image
14.262296676635742,-25.969106674194336,26,image
12.792078971862793,-23.280847549438477,27,image
-25.517553329467773,-4.4027419090271,28,image
-33.726314544677734,0.5552301406860352,29,image
-39.387290954589844,1.0739349126815796,31,image
-41.89921569824219,50.84416580200195,0,image
-42.0684814453125,50.66054916381836,0,image
-42.07672119140625,50.64641571044922,0,image
-41.497947692871094,52.64947509765625,0,image
-42.4217529296875,49.30844497680664,0,image
-42.45466995239258,49.23481369018555,0,image
-33.2498893737793,50.01252365112305,0,image
-33.242210388183594,50.04111099243164,0,image
-32.877620697021484,49.99239730834961,0,image
-32.73972702026367,49.99639129638672,0,image
-24.59016990661621,50.45488357543945,0,image
-19.65619659423828,48.828956604003906,0,image
-17.37507438659668,46.00996780395508,0,image
-17.4827880859375,45.940589904785156,0,image
-15.482648849487305,39.4747314453125,0,image
-15.33629322052002,39.09031677246094,0,image
-18.60134506225586,24.785808563232422,0,image
-18.849838256835938,24.7344970703125,0,image
-25.84695816040039,21.025686264038086,0,image
-28.4957275390625,17.604616165161133,0,image
-28.687816619873047,18.2063045501709,1,image
-31.4686222076416,17.624107360839844,2,image
-52.15015411376953,0.5277315378189087,3,image
-57.614295959472656,-6.072559356689453,4,image
-59.42780303955078,-9.486189842224121,5,image
-56.36090087890625,-23.146480560302734,6,image
-62.902915954589844,-18.05617904663086,6,image
-63.94915771484375,-19.026775360107422,6,image
-64.71928405761719,-19.39134407043457,7,image
-55.43256759643555,-46.716758728027344,8,image
-49.843780517578125,-53.247501373291016,9,image
-45.996463775634766,-55.595489501953125,10,image
-39.407344818115234,-64.5417709350586,11,image
-33.97016143798828,-70.47845458984375,12,image
0.4577845335006714,-52.53539276123047,13,image
0.6335750222206116,-52.217105865478516,14,image
8.970372200012207,-52.52861785888672,16,image
15.805578231811523,-51.23479461669922,18,image
19.773258209228516,-50.26084518432617,19,image
30.975271224975586,-46.415130615234375,20,image
39.015995025634766,-42.54115295410156,21,image
29.871061325073242,-45.0353889465332,22,image
26.83441734313965,-33.049434661865234,23,image
21.5982666015625,-27.52800750732422,24,image
13.71463394165039,-22.313806533813477,26,image
16.699554443359375,-25.36457633972168,26,image
14.274165153503418,-23.46837615966797,27,image
-24.569904327392578,-0.8425647020339966,28,image
-32.902076721191406,-1.2348730564117432,29,image
-39.967979431152344,3.5028793811798096,31,image
-43.288692474365234,7.048791885375977,32,image
-48.71059799194336,10.938067436218262,33,image
-55.057743072509766,14.764141082763672,35,image
-71.73095703125,-3.4434142112731934,0,image
-72.09125518798828,-3.209012031555176,1,image
-70.10385131835938,-6.897826194763184,2,image
-69.78787231445312,-12.39215087890625,5,image
-71.53490447998047,-12.928986549377441,6,image
-72.99288940429688,-12.86543083190918,7,image
-54.811424255371094,-55.621517181396484,8,image
-54.552677154541016,-55.88801956176758,9,image
-53.73985290527344,-58.69258499145508,11,image
-15.31795883178711,-75.5643310546875,13,image
-15.474039077758789,-75.55929565429688,15,image
-15.062623977661133,-75.768798828125,16,image
19.243417739868164,-60.38388442993164,18,image
23.78838348388672,-61.22977828979492,19,image
25.489625930786133,-55.861961364746094,20,image
24.238021850585938,-54.65355682373047,21,image
28.607458114624023,-46.03871154785156,22,image
28.79356575012207,-45.96369934082031,23,image
28.80880355834961,-33.82955551147461,23,image
32.633033752441406,-29.41068458557129,23,image
24.06264877319336,-27.115676879882812,24,image
17.188982009887695,-20.1912784576416,26,image
-22.16240882873535,-4.168745994567871,27,image
-35.49772262573242,5.729416370391846,29,image
-36.2383918762207,8.818089485168457,31,image
-47.552490234375,11.171143531799316,32,image
-54.32396697998047,12.062962532043457,33,image
-50.188453674316406,12.232844352722168,34,image
-57.210506439208984,12.672688484191895,34,image
-61.930335998535156,16.92461395263672,35,image
-63.86427688598633,15.124610900878906,35,image
-55.58021545410156,15.970576286315918,36,image
-56.12708282470703,16.05907440185547,37,image
-57.0084342956543,23.207149505615234,38,image
-59.2273063659668,27.349674224853516,39,image
-57.706363677978516,27.585948944091797,40,image
-54.89496994018555,27.345779418945312,40,image
-52.94160842895508,35.721458435058594,41,image
-47.61264419555664,46.46519470214844,42,image
-45.037193298339844,52.68416976928711,43,image
-43.00971984863281,58.00714111328125,45,image
-45.539093017578125,52.57770919799805,46,image
-40.08287811279297,60.694156646728516,47,image
-31.243038177490234,66.27751159667969,48,image
-33.14242172241211,67.12603759765625,49,image
-35.60897445678711,64.6178970336914,50,image
-30.914913177490234,64.03921508789062,51,image
-19.842815399169922,60.30619430541992,52,image
-17.139896392822266,57.185726165771484,52,image
-17.090219497680664,56.58052062988281,52,image
-20.16353988647461,44.49577331542969,52,image
-20.797456741333008,44.561641693115234,52,image
-19.75678062438965,44.52449035644531,52,image
-25.686935424804688,59.9995002746582,52,image
32.065185546875,43.73457336425781,0,image
-42.3023796081543,56.74531555175781,0,image
-42.31049346923828,56.75028610229492,0,image
-42.25783157348633,56.752342224121094,0,image
-42.17428970336914,56.73344421386719,0,image
-42.19345474243164,56.736328125,0,image
-42.07440185546875,56.728668212890625,0,image
-41.82267379760742,56.70530700683594,0,image
-41.74396514892578,56.69132995605469,0,image
-41.536380767822266,56.641571044921875,0,image
-41.5130500793457,56.63197326660156,0,image
-24.744205474853516,64.507080078125,0,image
-24.470550537109375,64.41082000732422,0,image
-24.412668228149414,64.38426208496094,0,image
-24.37335777282715,64.36871337890625,0,image
-24.41939926147461,64.38877868652344,0,image
-24.71125030517578,19.977813720703125,0,image
-25.03766632080078,19.636077880859375,0,image
-47.389007568359375,-4.6377363204956055,1,image
-48.764862060546875,-8.003433227539062,2,image
-50.34843826293945,-10.497415542602539,3,image
-52.14047622680664,-8.42480754852295,4,image
-53.6446533203125,-10.231796264648438,5,image
-55.361392974853516,-19.049489974975586,6,image
-57.576961517333984,-20.610265731811523,6,image
-52.41102981567383,-24.424488067626953,7,image
-59.969730377197266,-30.319992065429688,7,image
-51.71666717529297,-31.5122127532959,7,image
-51.84760665893555,-31.325803756713867,7,image
-50.88106155395508,-39.09774398803711,8,image
-44.9004020690918,-42.3137092590332,9,image
-38.44690704345703,-53.288169860839844,10,image
-31.985280990600586,-61.19047927856445,11,image
-31.138198852539062,-61.40935516357422,12,image
-32.373348236083984,-66.55103302001953,13,image
-8.344138145446777,-69.44124603271484,14,image
6.218873023986816,-53.87957000732422,16,image
15.586771011352539,-47.70292282104492,18,image
23.915754318237305,-53.6695442199707,19,image
30.830791473388672,-47.78135681152344,20,image
30.582735061645508,-42.13935852050781,22,image
30.470672607421875,-38.622642517089844,23,image
27.6021728515625,-37.97364807128906,23,image
32.12004089355469,-38.77912521362305,23,image
31.78425407409668,-26.90550422668457,24,image
30.8015193939209,-27.37999153137207,25,image
21.246702194213867,-19.529888153076172,26,image
-23.868423461914062,-0.7755082249641418,27,image
-21.220352172851562,-2.957932233810425,27,image
-29.230518341064453,-2.1941990852355957,28,image
-30.365665435791016,3.4296863079071045,31,image
-42.24755096435547,1.5955853462219238,32,image
-47.87138748168945,6.384858131408691,34,image
-23.360637664794922,37.53364181518555,0,image
-23.802034378051758,36.750484466552734,0,image
-22.764013290405273,34.50343704223633,0,image
-29.295391082763672,29.79762077331543,0,image
-29.004852294921875,28.134784698486328,0,image
-30.02277183532715,26.659088134765625,0,image
-30.64866828918457,25.130205154418945,1,image
-60.20792007446289,1.4847397804260254,2,image
-53.438499450683594,-8.947546005249023,3,image
-53.833560943603516,-8.579787254333496,3,image
-58.09077453613281,-9.051026344299316,4,image
-56.22954559326172,-15.070091247558594,5,image
-57.198089599609375,-19.095182418823242,6,image
-55.09556198120117,-22.894176483154297,6,image
-51.61309814453125,-18.13881492614746,6,image
-50.54810333251953,-18.133583068847656,6,image
-43.6959228515625,-26.81008529663086,7,image
-46.47844314575195,-40.92405700683594,8,image
-41.41059875488281,-55.92107009887695,9,image
-35.04816818237305,-57.484378814697266,11,image
-29.91220474243164,-61.1660270690918,12,image
-24.89400291442871,-64.55626678466797,13,image
4.348738193511963,-61.805233001708984,16,image
12.770561218261719,-58.61265182495117,18,image
17.371047973632812,-55.509124755859375,18,image
19.098102569580078,-53.379112243652344,18,image
24.511804580688477,-51.818634033203125,19,image
31.910140991210938,-50.58738327026367,20,image
32.6777458190918,-52.3635139465332,21,image
32.381324768066406,-52.69245910644531,21,image
40.0979118347168,-48.79143524169922,22,image
38.16804885864258,-42.94355010986328,23,image
33.60460662841797,-37.76351547241211,23,image
20.02291488647461,-25.373071670532227,24,image
18.562103271484375,-18.76384925842285,26,image
21.94949722290039,-16.61958122253418,26,image
-23.96084213256836,5.874581813812256,27,image
-24.988964080810547,6.683624267578125,28,image
-29.977190017700195,7.3964314460754395,29,image
-32.599082946777344,8.489724159240723,31,image
-44.674102783203125,14.222339630126953,32,image
-47.754974365234375,15.53320026397705,34,image
-54.54290008544922,20.72038459777832,35,image
-58.895606994628906,20.87036895751953,38,image
-58.595436096191406,21.307941436767578,38,image
-60.16633224487305,26.45125389099121,38,image
-60.54037857055664,26.94359588623047,39,image
-59.366943359375,31.318235397338867,40,image
-52.6163444519043,39.272377014160156,41,image
-47.88233947753906,47.40970230102539,43,image
-38.35963439941406,55.84688949584961,45,image
-37.48896408081055,57.766143798828125,46,image
-45.160118103027344,50.6494026184082,52,image
-31.415729522705078,52.679988861083984,0,image
-29.4624080657959,53.51387405395508,0,image
-23.94456672668457,52.60801315307617,0,image
-18.258129119873047,50.3334846496582,0,image
-14.230035781860352,43.386444091796875,0,image
-12.707549095153809,40.19058609008789,0,image
-11.212761878967285,36.61982345581055,0,image
-13.80333423614502,30.520305633544922,0,image
-20.1007080078125,27.14008140563965,0,image
-25.97782325744629,21.900625228881836,0,image
-26.15062141418457,21.71923065185547,0,image
-27.407516479492188,19.994644165039062,0,image
-28.2387638092041,19.126798629760742,1,image
-29.00682258605957,18.7799015045166,2,image
-54.799896240234375,-2.069561719894409,3,image
-57.31366729736328,-7.0628156661987305,4,image
-58.53025817871094,-15.469038963317871,5,image
-61.21244430541992,-23.15174674987793,6,image
-54.964115142822266,-25.212182998657227,7,image
-55.64635467529297,-42.83572006225586,8,image
-53.328182220458984,-40.53020477294922,8,image
-53.33693313598633,-40.01268005371094,8,image
-42.79637145996094,-52.15398406982422,9,image
-42.998924255371094,-52.48137283325195,10,image
-35.469322204589844,-58.17860794067383,11,image
-30.147939682006836,-61.251991271972656,11,image
-30.266157150268555,-61.33802032470703,12,image
-28.126821517944336,-61.19926834106445,13,image
-26.18994140625,-67.26054382324219,14,image
-9.85134506225586,-71.61003875732422,15,image
8.58198356628418,-57.82473373413086,16,image
18.10094451904297,-55.79372787475586,18,image
21.585918426513672,-52.50520706176758,19,image
31.253755569458008,-51.42094039916992,20,image
45.868648529052734,-43.50982666015625,21,image
36.43821334838867,-38.66887664794922,22,image
33.947265625,-41.3584098815918,22,image
38.930145263671875,-37.42962646484375,22,image
35.763267517089844,-27.809484481811523,23,image
33.16233825683594,-25.126007080078125,24,image
30.385351181030273,-21.338972091674805,25,image
28.360612869262695,-20.19200325012207,26,image
-23.595720291137695,3.4943649768829346,27,image
-25.829362869262695,2.891120433807373,28,image
-40.93596267700195,0.713041365146637,30,image
-46.36528015136719,7.6398115158081055,31,image
-36.598548889160156,7.721741199493408,31,image
-46.374168395996094,8.140689849853516,32,image
-47.89160919189453,12.424460411071777,34,image
-54.68136215209961,14.4216890335083,35,image
-57.11945724487305,16.926834106445312,38,image
-56.79742431640625,16.695926666259766,51,image
-54.32317352294922,14.413459777832031,52,image
-13.783931732177734,45.56630325317383,0,image
-13.373650550842285,44.85202407836914,0,image
-12.557011604309082,37.69843292236328,0,image
-12.776598930358887,37.37930679321289,0,image
-13.072311401367188,36.773983001708984,0,image
-17.591554641723633,32.38175582885742,0,image
-23.429414749145508,32.30046081542969,0,image
-30.35633087158203,32.38827133178711,0,image
-35.5840950012207,21.84160041809082,1,image
-34.880882263183594,17.952796936035156,2,image
-54.9181022644043,-0.8211073875427246,3,image
-57.99386215209961,-5.440453052520752,4,image
-60.44520568847656,-11.275491714477539,5,image
-61.34550476074219,-16.407440185546875,6,image
-62.86396026611328,-17.2330322265625,6,image
-59.861236572265625,-29.45208740234375,7,image
-57.8367919921875,-35.17356491088867,8,image
-55.159576416015625,-44.437843322753906,8,image
-50.59074401855469,-53.3853874206543,9,image
-45.07521057128906,-47.42496109008789,10,image
-40.00333786010742,-55.36125183105469,11,image
-39.777381896972656,-55.90742874145508,12,image
-16.349336624145508,-73.99517822265625,13,image
-4.235996246337891,-70.51807403564453,16,image
8.183548927307129,-61.76267623901367,17,image
14.299775123596191,-56.971946716308594,18,image
30.630353927612305,-53.03505325317383,19,image
43.04093551635742,-48.620540618896484,20,image
38.458499908447266,-43.869869232177734,22,image
29.122621536254883,-32.8654899597168,23,image
32.368133544921875,-28.473318099975586,24,image
24.39396095275879,-25.232378005981445,25,image
16.906097412109375,-20.230867385864258,26,image
17.037662506103516,-20.156951904296875,26,image
18.05824851989746,-20.976444244384766,26,image
-23.78626251220703,-0.05589922517538071,27,image
-31.32012176513672,-0.9892228841781616,28,image
-40.221866607666016,6.052027702331543,31,image
-50.586936950683594,9.364537239074707,32,image
-57.61334228515625,12.755986213684082,34,image
-67.49242401123047,24.29073143005371,38,image
-66.41578674316406,27.40508460998535,39,image
-62.07208251953125,26.781505584716797,40,image
-57.41979217529297,37.92805862426758,41,image
-47.29914474487305,56.11088180541992,43,image
-52.13331985473633,49.075130462646484,44,image
-52.722801208496094,48.757266998291016,44,image
-52.13008117675781,47.096195220947266,44,image
-52.90298843383789,48.76852798461914,44,image
-54.8787956237793,48.04053497314453,45,image
-51.38200759887695,48.77858352661133,46,image
-41.39094543457031,58.84795379638672,47,image
-55.0776481628418,38.463653564453125,0,image
-55.04541778564453,38.30025100708008,0,image
-55.01405334472656,38.34417724609375,0,image
-55.1800651550293,38.364158630371094,0,image
-55.462196350097656,38.16737747192383,0,image
-49.377559661865234,52.55467224121094,0,image
-49.32032012939453,52.62859344482422,0,image
-49.115234375,52.77473831176758,0,image
-49.03379821777344,52.812923431396484,0,image
-32.63180160522461,52.301185607910156,0,image
-28.50294303894043,54.566898345947266,0,image
-23.916423797607422,54.00194549560547,0,image
-13.076629638671875,46.44036865234375,0,image
-11.942166328430176,38.68122100830078,0,image
-13.837472915649414,32.08778381347656,0,image
-13.920442581176758,31.90272331237793,0,image
-14.73768424987793,29.03819465637207,0,image
-20.68687629699707,26.12271499633789,0,image
-20.979272842407227,26.03096580505371,0,image
-24.412471771240234,20.01871681213379,0,image
-32.11492156982422,18.921009063720703,1,image
-60.83096694946289,-2.145723581314087,2,image
-61.48584747314453,-1.9427827596664429,3,image
-62.90595626831055,-6.165823936462402,4,image
-63.38880920410156,-6.2313337326049805,5,image
-66.27399444580078,-12.052203178405762,6,image
-67.7179946899414,-19.95676040649414,7,image
-66.65283966064453,-21.58969497680664,8,image
-51.13993835449219,-54.00074768066406,9,image
-50.07516860961914,-55.29598617553711,10,image
-40.08958053588867,-64.65266418457031,11,image
-40.26106643676758,-64.85867309570312,12,image
-33.72309112548828,-69.6346206665039,13,image
-11.56871223449707,-72.80622100830078,14,image
-11.043004035949707,-73.0284652709961,15,image
5.934730052947998,-57.7773551940918,16,image
14.250648498535156,-56.915653228759766,18,image
22.48897361755371,-55.652503967285156,18,image
28.49325942993164,-48.09014129638672,19,image
40.27174758911133,-51.675785064697266,20,image
39.98069763183594,-45.74176788330078,21,image
40.204620361328125,-39.96104431152344,22,image
29.732078552246094,-32.35177993774414,23,image
19.897768020629883,-27.247562408447266,24,image
16.762685775756836,-20.412681579589844,26,image
-30.33358383178711,-0.5450838804244995,28,image
-35.80060577392578,1.938215732574463,31,image
-36.5986213684082,7.663879871368408,32,image
-31.19097900390625,7.544131278991699,48,image
-36.24135971069336,8.847321510314941,49,image
-31.397235870361328,9.701020240783691,50,image
-31.747068405151367,10.107840538024902,51,image
-45.65321731567383,17.843656539916992,52,image
-22.168067932128906,47.44723129272461,0,image
-20.238637924194336,40.96732711791992,0,image
-32.05628204345703,31.482940673828125,0,image
-32.043609619140625,31.699281692504883,0,image
-39.53551483154297,24.941253662109375,1,image
-39.164268493652344,25.056053161621094,1,image
-39.562835693359375,24.784282684326172,2,image
-39.56583786010742,24.73426055908203,2,image
-38.55835723876953,25.214588165283203,2,image
-39.600624084472656,24.645597457885742,3,image
-40.88862991333008,19.010271072387695,4,image
-67.99293518066406,-12.60525131225586,5,image
-68.18672180175781,-20.59976577758789,6,image
-68.41484069824219,-20.959732055664062,7,image
-57.59899139404297,-41.7113151550293,7,image
-56.55147171020508,-43.27277374267578,8,image
-55.069496154785156,-48.34453582763672,9,image
-50.90387725830078,-56.12281799316406,10,image
-41.45618438720703,-57.39822006225586,11,image
